391,"Sheet Metal Worker","Obrero metalúrgico","AR","Los obreros metalúrgicos fabrican e instalan partes de los edificios que están hechas con planchas metálicas, como sistemas de conductos, techos y canaletas."
392,"Ships Crew","Tripulante de barco","AR","Los integrantes de la tripulación de un barco se ocupan del mantenimiento y la operación de barcos que transportan carga y pasajeros a través de ríos, lagos y océanos."
393,"Shipping and Receiving Clerk","Empleado de expedición y recepción","AR","Los empleados de expedición y recepción organizan y preparan elementos para su envío, y reciben elementos a medida que llegan."
394,"Sign Maker","Realizador de carteles","AR,MK","Los realizadores de carteles diseñan y crean los carteles que solemos ver, desde los pequeños que encontramos en escaparates hasta carteleras enormes."
395,"Small Engine Mechanic","Mecánico de motores pequeños","AR,MK","Los mecánicos de motores pequeños mantienen y reparan todo tipo de motores, desde los de motosierras hasta aquellos de embarcaciones pesqueras motorizadas."
396,"Social Worker","Trabajador social","ED,HE,HS","Los trabajadores sociales proporcionan a las personas y a las familias los recursos y el apoyo necesarios para enfrentar asuntos personales y sociales."
397,"Sound Technician","Técnico en sonido","ED,HE,HS","Los técnicos en sonido se aseguran de que el público disfrute de la mejor calidad acústica posible durante películas, espectáculos de televisión, obras de teatro, conciertos y avisos comerciales."
398,"Special Education Teacher","Maestro de educación especial","ED","Los maestros de educación especial dan clases a alumnos con necesidades especiales, incluidos aquellos con discapacidades físicas o problemas de aprendizaje."
399,"Special Effects Technician","Técnico en efectos especiales","ED","Los técnicos en efectos especiales crean las ilusiones visuales que se utilizan en las películas, los programas de televisión, los avisos comerciales y las producciones teatrales."
400,"Speech-Language Pathologist","Patólogo del habla y el lenguaje","ED,HE","Los patólogos del habla y el lenguaje trabajan con personas que tienen problemas del habla, el lenguaje y la deglución para ayudarlos a mejorar su comunicación."
401,"Sports Instructor","Instructor deportivo","ED,HE,HT,HS","Los instructores deportivos les enseñan a los deportistas aficionados a practicar los deportes y a trabajar con atletas competitivos para mejorar sus técnicas."
402,"Sports Marketer","Especialista en marketing deportivo","HT,MK","Los especialistas en marketing deportivo aumentan la exposición pública de equipos deportivos, patrocinadores de eventos y causas benéficas."
403,"Sports Official","Árbitro deportivo","HT,MK","Los árbitros deportivos se aseguran de que los atletas respeten las reglas en deportes como el baloncesto, el tenis, el fútbol y el béisbol."
404,"Stationary Engineer","Ingeniero estacionario","AC,MF","Los ingenieros estacionarios se ocupan del control y el mantenimiento de los sistemas de aire acondicionado y calefacción de plantas industriales y edificios grandes."
405,"Statistician","Estadístico","BU,GO,SC","Los estadísticos utilizan matemática avanzada para ayudar a científicos, economistas, ingenieros y otros profesionales a resolver problemas."
406,"Stenographer","Estenógrafo","BU,GO,SC","Los estenógrafos emplean técnicas de escritura especiales y máquinas de dictado para registrar las comunicaciones orales."
407,"Stock Clerk","Empleado de almacén","BU,GO,SC","Los empleados de almacén reciben y organizan los envíos de productos en almacenes y tiendas minoristas."
408,"Stuntperson","Doble de escenas de riesgo","BU,GO,SC","Los dobles chocan vehículos, escapan de explosiones y realizan otras escenas de riesgo físico para la televisión, el cine y otras producciones."
410,"Surgeon","Cirujano","HE","Los cirujanos son médicos que realizan cirugías en cualquier parte del cuerpo humano para corregir problemas ocasionados por lesiones o enfermedades."
411,"Television and Radio Reporter","Reportero de radio y televisión","AR","Los reporteros de radio y televisión escriben historias sobre temas de actualidad para ser emitidas por radio o televisión."
412,"Tailor / Dressmaker","Sastre/Modisto","AR","Los sastres y modistos diseñan, fabrican, modifican y arreglan prendas."
413,"Tattoo Artist","Artista tatuador","AR","Los tatuadores utilizan máquinas eléctricas para crear tatuajes permanentes en la piel de los clientes."
414,"Taxi Driver","Taxista","AR","Los taxistas transportan a los pasajeros de un lugar a otro en automóviles y camionetas."
415,"Taxidermist","Taxidermista","AR","Los taxidermistas montan las pieles de animales en modelos esculpidos para elaborar reproducciones realistas de ciervos, osos y otros animales."
416,"Technical Sales Representative","Representante técnico de ventas","AR","Los representantes técnicos de ventas emplean sus conocimientos técnicos para vender productos especializados, como productos químicos, maquinarias o fármacos."
417,"Technical Writer","Escritor técnico","AR","Los escritores técnicos crean manuales, informes y herramientas de ayuda en línea que facilitan la comprensión de información técnica."
418,"Telemarketer","Vendedor telefónico","AR","Los vendedores telefónicos venden productos, recolectan donaciones y realizan encuestas telefónicas."
420,"Telephone Operator","Telefonista","AR","Los telefonistas responden llamadas de compañías telefónicas y otros comercios, y brindan asistencia a las personas que llaman."
421,"Tilesetter","Colocador de baldosas","AR","Los colocadores de baldosas instalan y reparan baldosas en todo tipo de lugares, desde baños hasta centros comerciales y piscinas."
422,"Tool and Die Maker","Fabricante de herramientas y matrices","AR","Los fabricantes de herramientas y matrices crean piezas de metal de precisión (herramientas, matrices y moldes) que se emplean para la manufactura de todo tipo de artículos."
423,"Tour Guide","Guía de turismo","HT","Los guías de turismo ayudan a los viajeros a descubrir sus destinos, les muestran los lugares y responden sus preguntas."
424,"Tow Truck Driver","Chofer de remolque","HT","Los choferes de remolque retiran los vehículos dañados o estacionados en lugares no permitidos de las escenas de accidentes, caminos y estacionamientos."
425,"Trader","Intermediario","FI","Los intermediarios compran y venden títulos, bonos, divisas y acciones en empresas, para obtener ganancias para la firma a la que pertenecen."
426,"Transit Operator","Operador de tránsito","FI","Los operadores de tránsito transportan pasajeros en autobuses urbanos, subterráneos y tranvías."
427,"Translator","Traductor","ED,GO,LA","Los traductores traducen información escrita de un idioma a otro."
428,"Travel Agent","Agente de viajes","HT,MK","Los agentes de viaje se ocupan de organizar viajes para los viajeros y de brindarles asesoramiento e información al respecto."
429,"Tree Harvester","Trabajador forestal","HT,MK","Los trabajadores forestales emplean grandes máquinas y motosierras para talar y podar árboles."
430,"Truck Driver","Camionero","HT,MK","Los camioneros transportan bienes y materiales en camiones y camiones con acoplado."
432,"Upholsterer","Tapicero","HT,MK","Los tapiceros cubren muebles con tela, cuero u otros materiales de tapicería."
433,"Vending Machine Servicer","Abastecedor/Técnico de máquinas expendedoras","HT,MK","Los abastacedores y técnicos de máquinas expendedoras instalan, reparan y realizan el mantenimiento de mecanismos que se operan con monedas y que proporcionan bebidas, golosinas y otros productos."
434,"Venture Capitalist","Inversionista de riesgo","FI","Los inversionistas de riesgo son inversionistas que proporcionan financiación a comercios nuevos y en crecimiento."
435,"Veterinarian","Veterinario","AG,HE","Los veterinarios diagnostican y tratan a los animales enfermos y heridos, entre ellos, perros, gatos, caballos y vacas."
436,"Veterinary Technician","Técnico veterinario","AG,HE","Los técnicos veterinarios ayudan a los veterinarios a tratar y cuidar a los animales."
437,"Video Game Developer","Desarrollador de videojuegos","AR,IT","Los desarrolladores de videojuegos diseñan, crean y prueban videojuegos."
438,"Waiter","Camarero","AR,IT","Los camareros toman nota de los pedidos de los clientes y les sirven alimentos y bebidas."
439,"Waste Collector","Recolector de residuos","AR,IT","Los recolectores de residuos recogen y desechan basura y materiales reciclables de hogares, negocios y industrias."
440,"Water Treatment Plant Operator","Operario de planta de tratamiento de agua","AG","Los operadores de plantas de tratamiento de agua controlan el equipo utilizado para purificar el agua potable y se ocupan del tratamiento y la eliminación de aguas residuales."
442,"Web Developer","Programador de web","IT,MK","Los programadores de web construyen sitios web y desarrollan aplicaciones para la web."
443,"Webmaster","Administrador de web","IT,MK","Los administradores de web se encargan de administrar las actividades de los sitios web, de actualizar el contenido de estos y de garantizar su correcto funcionamiento."
444,"Website Designer","Diseñador de sitios web","AR,IT,MK","Los diseñadores de sitios web planifican el aspecto de sitios web, y se ocupan de su desarrollo y mantenimiento."
445,"Welder","Soldador","AR,IT,MK","Los soldadores funden permanentemente los bordes de las piezas de metal para unirlas."
446,"Window Washer","Limpiador de cristales","AR,IT,MK","Los limpiadores de cristales limpian ventanas, escaparates, mamparas de cristal, espejos y otras superficies hecahs en vidrio en los edificios."
447,"Winemaker","Vinicultor","AG","Los vinicultores cultivan y cosechan uvas, y supervisan el proceso mediante el cual las uvas se convierten en vino."
448,"Writer","Escritor","AR","Los escritores crean libros, guiones, publicidades, artículos, manuales y otros materiales escritos."
449,"Zookeeper","Guardián de zoológico","AR","Los guardianes de zoológico alimentan y cuidan a los animales del zoológico, que incluyen elefantes, leones y serpientes."
450,"Zoologist","Zoólogo","SC","Los zoólogos estudian los mamíferos, las aves, los peces y otros animales."
451,"Medical Illustrator","Ilustrador médico","AR,HE","Los ilustradores médicos emplean sus conocimientos del arte y la ciencia para crear ilustraciones para el área de la salud y la medicina."
452,"Potter","Alfarero","AR,HE","Los alfareros utilizan arcilla para crear teteras, platos, tazones, tazas, jarrones y diversas esculturas."
453,"GIS Specialist","Especialista en sistemas de información geográfica (GIS)","AG,AC,SC,TR","Los especialistas en sistemas de información geográfica diseñan y desarrollan sistemas de información geográfica usando bases de diferentes clases de datos."
454,"Train Operator","Operador ferroviario","AG,AC,SC,TR","Los operarios ferroviarios garantizan el transporte ferroviario seguro y eficiente de pasajeros y cargas."
455,"Survey Tech","Técnico agrimensor","AG,AC,SC,TR","Los técnicos agrimensores recopilan información y delinean las características de la superficie terrestre, así como de áreas subterráneas y submarinas."
456,"Surgical Technologist","Técnico quirúrgico","AG,AC,SC,TR","Los técnicos quirúrgicos asisten a los cirujanos antes, durante y después de las cirugías"
457,"Optical / Ophthalmic Lab Technician","Técnico de laboratorio óptico/oftalmológico","AG,AC,SC,TR","Los técnicos de laboratorio oftalmológico, también conocidos como técnicos de laboratorio óptico, fabrican lentes para corregir los problemas de la vista."
458,"Accountant","Contador público titulado","BU,FI","Los contadores analizan información financiera y preparan informes financieros para clientes y empleadores."
459,"Licensed Practical Nurse","Enfermero práctico licenciado","HE","Los enfermeros prácticos licenciados trabajan como asistentes de los médicos y enfermeros, y realizan muchas de las tareas básicas que se requieren en la atención de los pacientes."
460,"Teacher Assistant","Asistente de maestro","HE","Los asistentes de maestro colaboran con los docentes, supervisando, asistiendo y ayudando a los alumnos."
462,"Combat Engineer","Ingeniero de combate","HE","Los ingenieros de combate constituyen el cuerpo militar encargado de apoyar a las fuerzas de combate cuando realizan la construcción de campaña."
500,"Agricultural Engineer","Ingeniero agrónomo","AG,SC","Los ingenieros agrónomos emplean sus conocimientos en ingeniería y biología para ayudar a los productores agropecuarios a que trabajen con mayor eficiencia y a que mejoren los cultivos."
501,"Airline Customer Service Agent","Agente de servicio al cliente de aerolíneas","AG,SC","Los agentes de servicio al cliente de aerolíneas reservan vuelos para los pasajeros y se ocupan de las quejas y preguntas de los clientes."
503,"Auto Detailer","Limpiador de automóviles","AG,SC","Los limpiadores de automóviles realizan una limpieza profunda del interior y el exterior de los vehículos."
504,"Association Manager","Gerente de asociación","BU,MK","Los gerentes de asociaciones supervisan la operación y entrega de los servicios de todo tipo de asociaciones, desde agrupaciones gremiales hasta grupos de derechos civiles."
505,"Auditor","Auditor","BU,FI","Los auditores son contadores especialmente capacitados que garantizan la correcta administración de las operaciones y los registros financieros de las organizaciones."
506,"Art Dealer","Comerciante de arte","BU,FI","Los comerciantes de arte compran y revenden obras de arte."
507,"Automotive Painter","Pintor automotriz","BU,FI","Los pintores automotrices pintan todo tipo de vehículos, desde motocicletas hasta autobuses escolares."
508,"Automotive Recycler","Encargado de reciclaje de automotores","BU,FI","Los encargados de reciclaje compran vehículos viejos, extraen todas las piezas que aún pueden utilizarse y luego almacenan y venden esas piezas."
509,"Biomedical Engineer","Ingeniero biomédico","HE,SC","Los ingenieros biomédicos desarrollan instrumentos, técnicas y dispositivos que emplean los médicos para diagnosticar y tratar a personas enfermas o heridas."
510,"Coach","Entrenador","ED,HS","Los entrenadores trabajan con equipos deportivos y atletas individuales en todos los niveles de competición, los ayudan a lograr su mejor rendimiento posible."
512,"Commercial Diver","Buzo comercial","ED,HS","Los buzos comerciales realizan trabajos de construcción y reparación debajo del agua, en lugares como diques, barcos, muelles y puentes."
513,"Communications Specialist","Especialista en comunicación","AR,BU,MK","Los especialistas en comunicación ayudan a las compañías a explicar sus acciones y políticas a los clientes, los empleados y al público."
514,"Cosmetologist","Cosmetólogo","AR,BU,MK","Los cosmetólogos son profesionales de la belleza que trabajan para cuidar la salud y el aspecto del cabello, la piel y las uñas."
515,"Customer Service Representative","Representante de servicio al cliente","MK","Los representantes de servicio al cliente brindan asistencia a los clientes personalmente, por teléfono o por correo electrónico."
516,"Demolition Expert","Experto en demoliciones","AC","Los expertos en demoliciones derriban todo tipo de construcciones, desde un rascacielos hasta una fábrica, un puente o una casa."
517,"Diving Instructor","Instructor de buceo","AC","Los instructores de buceo enseñan buceo a las personas."
518,"Environmental Consultant","Consultor ambiental","AG,MF,SC","Los consultores ambientales son científicos o ingenieros que evalúan y planifican la limpieza de áreas contaminadas, como ríos o emplazamientos industriales."
519,"Food Scientist","Bromatólogo","AG,SC","Los bromatólogos desarrollan y analizan nuevos productos alimenticios y conservantes, mejoran las técnicas de procesamiento y garantizan la seguridad de los alimentos que consumimos."
520,"Foreign Language Instructor","Maestro de idioma extranjero","HS","Los maestros de idiomas extranjeros enseñan idiomas que se hablan principalmente en otros países, como francés, árabe y mandarín."
521,"Genetic Counselor","Asesor genético","HE,HS","Los asesores genéticos brindan información y apoyo emocional a las personas y familias que sufren trastornos genéticos."
524,"Hospital Service Worker","Auxiliar de servicios hospitalarios","HE,HS","Los auxiliares de servicios hospitalarios ayudan a que los hospitales funcionen correctamente al preparar las comidas, realizar los pedidos de suministros, trasladar a los pacientes y realizar muchas otras tareas."
525,"Image Consultant","Asesor de imagen","HS","Los asesores de imagen ayudan a las personas a desarrollar y mejorar su imagen, incluido su aspecto personal."
526,"Industrial-Organizational Psychologist","Psicólogo industrial-organizacional","BU,HS","Los psicólogos industriales-organizacionales emplean la psicología para identificar y resolver problemas en los lugares de trabajo."
527,"Legal Secretary","Secretario legal","BU,HS","Los secretarios legales preparan y procesan documentos legales, entre otras tareas administrativas."
528,"Magician","Mago","BU,HS","Los magos son artistas que realizan actos de ilusionismo y trucos de magia para el público."
529,"Mathematician","Matemático","SC","Los matemáticos estudian y desarrollan principios matemáticos a los que recurren para resolver problemas prácticos."
530,"Medical Secretary","Secretario médico","SC","Los secretarios médicos se ocupan de las tareas administrativas de consultorios y hospitales y los mantienen funcionando sin inconvenientes."
531,"Mental Health Nurse","Enfermero de salud mental","HE,HS","Los enfermeros de salud mental ofrecen atención y apoyo a las personas que sufren trastornos mentales y emocionales."
532,"Money Manager","Gerente financiero","FI","Los gerentes financieros controlan e invierten grandes cantidades de dinero para instituciones, como bancos, compañías fiduciarias, fondos de jubilación y fondos comunes de inversión."
533,"Mortgage Broker","Corredor hipotecario","BU,MK","Los corredores hipotecarios ayudan a los compradores a buscar y negociar préstamos de bancos y demás instituciones prestamistas."
534,"Motivational Speaker","Orador motivacional","AR,HS","Los oradores motivacionales dan discursos para inspirar y ayudar a otras personas a mejorar sus vidas."
535,"Occupational Therapy Assistant","Asistente de terapia ocupacional","HE","Los asistentes de terapia ocupacional trabajan bajo la supervisión de los terapeutas ocupacionales para ayudar a los pacientes con discapacidades a recuperar o desarrollar destrezas."
537,"Orthodontist","Ortodoncista","HE","Los ortodoncistas son especialistas que usan frenos, retenedores y otros aparatos para corregir la posición de las piezas dentales de los pacientes."
538,"Paleontologist","Paleontólogo","SC","Los paleontólogos estudian los fósiles de plantas y animales para aprender sobre la historia del mundo natural."
539,"Partsperson","Encargado de repuestos","SC","Los encargados de repuestos venden, ordenan, almacenan, organizan y recuperan piezas mecánicas y equipos para los clientes."
540,"Petroleum Engineer","Ingeniero de petróleo","AG,SC","Los ingenieros de petróleo se encargan de buscar nuevos yacimientos de petróleo y gas natural, e idean los métodos más adecuados para extraer los recursos del suelo."
541,"Physical Therapy Assistant","Asistente de fisioterapia","AG,SC","Los asistentes de fisioterapia responden a las indicaciones de los fisioterapeutas para aliviar el dolor de los pacientes y ayudarlos a recuperar el movimiento."
543,"Race Car Driver","Piloto de automóviles de carrera","AG,SC","Los pilotos de automóviles de carrera compiten en concursos de velocidad al conducir automóviles de carrera y otros vehículos de alto rendimiento en pistas de carrera."
544,"Race Car Technician","Técnico de automóviles de carrera","AG,SC","Los técnicos de automóviles de carrera son los expertos técnicos que garantizan que los automóviles de carrera sigan funcionando y alcancen el máximo rendimiento."
545,"Renovator","Renovador de construcciones","AC,BU","Los renovadores de construcciones son profesionales de la construcción que reparan, restauran o amplían edificaciones existentes."
546,"School Counselor","Consejero escolar","ED","Los consejeros escolares brindan información y apoyo a los estudiantes para permitirles elegir una institución educativa o una carrera adecuadas y tomar decisiones positivas sobre su vida."
547,"Sign Language Interpreter","Intérprete de lenguaje de señas","GO,HS,LA","Los intérpretes de lenguaje de señas realizan señas con las manos para transmitir mensajes orales a personas sordas y traducen el lenguaje de señas para las personas que no lo manejan."
548,"Sport Psychology Consultant","Asesor en psicología deportiva","ED,HE,HS","Los asesores en psicología deportiva les enseñan la los atletas las técnicas mentales que los ayudan a mejorar su rendimiento y a sobrellevar la presión."
549,"Sprinkler System Installer","Instalador de sistemas rociadores","ED,HE,HS","Los instaladores de sistemas rociadores diseñan, instalan y arman sistemas de rociadores contra incendios en diversos tipos de edificios."
550,"Steamfitter","Montador de tuberías y calderas de vapor","ED,HE,HS","Los montadores de tuberías y calderas de vapor instalan, reparan y cambian las tuberías pesadas, que pueden soportar mayor presión y que transportan sustancias, como vapor."
551,"Surface Driller","Perforador de superficie","ED,HE,HS","Los perforadores de superficie operan pesadas perforadoras que horadan hoyos en el suelo al pulverizar tierra y roca."
552,"Visual Merchandiser","Promotor visual","ED,HE,HS","Los promotores visuales son responsables de que las tiendas se vean atractivas y, para ello, diseñan y disponen los exhibidores y las ornamentaciones de la mercadería."
555,"Wedding Planner","Planificador de bodas","ED,HE,HS","Los planificadores de bodas ayudan a las parejas a organizar y elaborar el presupuesto de su boda."
556,"Physician Assistant","Ayudante de médico","HE","Los ayudantes de médico evalúan y tratan a los pacientes bajo la supervisión de médicos y cirujanos."
557,"Anesthesiologist","Anestesista","HE","Los anestesistas son médicos que administran fármacos y gases (anestésicos) a los pacientes para que no sientan dolor durante una cirugía."
558,"Dermatologist","Dermatólogo","HE","Los dermatólogos son médicos que diagnostican y tratan enfermedades de la piel, el cabello y las uñas."
559,"Abuse / Crisis Counselor","Consejero para casos de abuso/crisis","HS","Los consejeros para casos de abuso y crisis brindan apoyo a las personas que se encuentran expuestas a violencia doméstica u otras crisis."
560,"Adoption Counselor","Asesor de adopciones","HS","Los asesores de adopciones orientan a los padres potenciales durante el proceso de adopción."
561,"Bereavement Counselor","Consejero especialista en casos de pérdida de un ser querido","HS","Los consejeros especialistas en casos de pérdida de un ser querido ayudan a las personas a lidiar con este tipo de situaciones."
562,"Cardiologist","Cardiólogo","HE","Los cardiólogos son médicos que realizan el diagnóstico y tratamiento de los problemas de salud relacionados con el corazón y los vasos sanguíneos."
563,"Coroner","Forense","HE,LA","Los forenses investigan muertes repentinas e inesperadas para averiguar cómo y cuando ocurrieron."
564,"Court Reporter","Estenotipista de tribunal","HE,LA","Los estenotipistas de tribunal utilizan equipos de grabación y máquinas especiales para registrar todas las declaraciones que se prestan durante los procedimientos judiciales."
565,"Critic","Crítico","AR","Los críticos escriben y emiten revisiones de libros, películas, música, obras de arte, restaurantes, etc."
566,"Detective","Detective","LA","Los detectives son oficiales de policía especialmente capacitados que se dedican a investigar y resolver delitos de todo tipo."
568,"Foreign Service Officer","Funcionario del servicio exterior","GO","Los funcionarios del servicio exterior asesoran al gobierno en cuestiones diplomáticas y de política exterior, y actúan en representación de EE. UU. en otros países."
570,"Forensic Scientist","Científico forense","SC,LA","Los científicos forenses emplean las ciencias y la tecnología para analizar, identificar y comparar pruebas obtenidas de escenas donde se cometieron delitos."
571,"Horse Trainer","Domador de caballos","SC,LA","Los domadores de caballos preparan a los equinos para llevar jinetes, competir en carreras o exhibiciones, trabajar en granjas o para las fuerzas policiales."
572,"Humanitarian Aid Worker","Trabajador de ayuda humanitaria","HS","Los trabajadores de ayuda humanitaria se esfuerzan por mejorar la calidad de vida de las personas afectadas por la pobreza, la guerra o los desastres naturales."
573,"Importer / Exporter","Importador/Exportador","BU,MK","Los importadores compran mercaderías de otros países y las ingresan a Estados Unidos. Los exportadores venden mercaderías estadounidenses a consumidores de otros países."
574,"Interior Decorator","Decorador de interiores","BU,MK","Los decoradores de interiores emplean sus habilidades artísticas y su sentido del estilo para embellecer espacios interiores."
575,"Naval Architect","Arquitecto naval","SC","Los arquitectos navales son ingenieros profesionales que diseñan y desarrollan barcos y otras embarcaciones náuticas."
577,"Medical Transcriptionist","Transcriptor médico","BU,MK","Los transcriptores médicos emplean computadoras para transcribir la información médica provista por facultativos y otros profesionales de la atención de la salud."
578,"Neurologist","Neurólogo","HE,SC","Los neurólogos diagnostican y tratan lesiones, trastornos y enfermedades del sistema nervioso."
581,"Perfusionist","Perfusionista","HE","Los perfusionistas operan las máquinas cardiopulmonares a fin de asistir a los cirujanos durante las cirugías a corazón abierto."
582,"Petroleum Engineering Tech","Técnico en ingeniería petrolífera","HE","Los técnicos en ingeniería petrolífera colaboran con los ingenieros en petróleo en la búsqueda de nuevos yacimientos de petróleo y gas natural."
583,"Phlebotomist","Flebotomista","HE","Los flebotomistas extraen sangre a pacientes y donantes en hospitales y otros centros médicos."
584,"Photojournalist","Periodista gráfico","AR","Los periodistas gráficos toman imágenes de personas, lugares y eventos para periódicos y revistas."
585,"Physical Education Teacher","Profesor de educación física","ED,HE","Los profesores de educación física enseñan a los alumnos a tener estilos de vida saludables y activos."
586,"Principal","Director de escuela","ED","Los directores dirigen al personal, administran el presupuesto y se ocupan de las actividades cotidianas de las escuelas."
587,"School Superintendent","Superintendente escolar","ED,BU","Los superintendentes escolares están a cargo de las actividades operacionales de todos los distritos escolares."
590,"Nursing Assistant","Asistente de enfermería","ED,BU","Los asistentes de enfermería brindan atención personal a los pacientes, bajo la supervisión de los enfermeros."
591,"Radiologist","Radiólogo","HE","Los radiólogos son médicos que emplean tecnologías de diagnóstico por imágenes, como radiografías, ecografías y resonancias magnéticas para diagnosticar y brindar tratamiento a los pacientes."
592,"Water Well Driller","Perforador de pozos de agua","HE","Los perforadores de pozos de agua utilizan máquinas perforadoras para cavar hoyos de gran profundidad, fin de extraer agua."
593,"E-Business Consultant","Consultor de negocios electrónicos","BU,IT","Los consultores de negocios electrónicos ayudan a las compañías a desarrollar, evaluar e implementar tecnología de Internet para realizar transacciones comerciales."
594,"Choreographer / Dance Instructor","Coreógrafo/Instructor de baile","AR,ED","Los coreógrafos crean rutinas de baile y les enseñan a los bailarines cómo ejecutarlas. Los instructores de baile les enseñan a bailar a las personas."
595,"Acting Instructor","Instructor de actuación","AR,ED","Los instructores de actuación enseñan diferentes técnicas y estilos de actuación."
597,"Adult Education Teacher","Docente de educación para adultos","ED","Los docentes de educación para adultos brindan capacitación en lectura, escritura, manejo del idioma inglés, materias académicas básicas y aptitudes para el trabajo a personas adultas."
599,"Allergist","Alergista","HE","Los alergistas son médicos que diagnostican y tratan a personas con alergias."
600,"Bailiff","Alguacil de juzgado","LA","Los alguaciles de juzgado se aseguran de que los casos jurídicos se lleven a cabo con seguridad y sin complicaciones en el juzgado, y acompañan a los prisioneros al juicio."
601,"Bioethicist","Bioético","SC,HS,HE","Los bioéticos ayudan a las personas a comprender y resolver cuestiones morales en torno a las investigaciones científicas y la atención de la salud."
602,"Bioinformatics Specialist","Especialista en bioinformática","SC,IT","Los especialistas en bioinformática emplean sus conocimientos en informática y matemática para recopilar, analizar y almacenar datos biológicos."
603,"Biotechnologist","Biotecnólogo","AG,HE,SC","Los biotecnólogos investigan maneras de usar organismos diminutos y sustancias biológicas para crear nuevos productos y mejorar los procesos industriales."
604,"Blacksmith","Herrero","AG,HE,SC","Los herreros forjan y dan forma a piezas de metal para fabricar diferentes objetos, desde cercas de hierro forjado hasta soportes para plantas u obras de arte."
606,"Career Coach","Consejero de carrera","BU,HS","Los consejeros de carrera brindan asesoramiento y apoyo a aquellas personas que desean comenzar una carrera, avanzar en la actual o cambiarla por otra."
609,"Concierge","Conserje","BU,HS","Los conserjes se ocupan de ayudar a los huéspedes del hotel a disfrutar de su estadía; para ello, satisfacen sus pedidos y les brindan información sobre el hotel y la zona."
610,"Loan Officer","Responsable de préstamos","FI","Los responsables de préstamos ofrecen a los solicitantes información sobre los préstamos, los ayudan a llenar solicitudes, y determinan el riesgo crediticio."
611,"Cytotechnologist","Citotecnólogo","HE","Los citotecnólogos emplean microscopios para examinar las muestras celulares en busca de signos de cáncer u otras enfermedades."
615,"Forensic Accountant","Contador forense","BU,FI,LA","Los contadores forenses examinan registros contables y otros registros financieros en busca de estafas, falsificaciones e irregularidades."
617,"Geneticist","Genetista","HE,SC,AG","Los genetistas estudian los genes y la función que estos cumplen en la transmisión de rasgos físicos y trastornos médicos de generación en generación."
618,"Landman","Agente de tierras","AG,BU","Los agentes de tierras negocian con los propietarios de las tierras para comprar su propiedad u obtener el derecho para perforar pozos, construir caminos o usar la tierra de alguna otra forma."
621,"Oncologist","Oncólogo","HE","Los oncólogos son médicos especialistas en diagnosticar y tratar el cáncer."
622,"Ophthalmologist","Oftalmólogo","HE","Los oftalmólogos son médicos que diagnostican y tratan los problemas que afectan a los ojos, incluidas las cataratas y el glaucoma."
623,"Orthopedic Surgeon","Cirujano ortopédico","HE","Los cirujanos ortopédicos diagnostican y tratan problemas del sistema musculoesquelético, que incluye los huesos, las articulaciones, los músculos y los nervios."
624,"Pathologist","Patólogo","HE","Los patólogos son médicos que diagnostican enfermedades al examinar tejidos, sangre y muestras de fluidos corporales en laboratorios."
625,"Pipelayer","Colocador de cañerías","HE","Los colocadores de cañerías realizan la instalación y el mantenimiento de alcantarillas, acueductos principales, tuberías de gas y otros sistemas de tuberías."
626,"Psychiatric Aide","Auxiliar de psiquiatría","HE","Los auxiliares de psiquiatría brindan atención y apoyo a los pacientes que sufren dificultades mentales o emocionales."
627,"Recruiter","Reclutador","BU","Los reclutadores se ocupan de encontrar candidatos calificados para ocupar los puestos vacantes en comercios y organizaciones."
629,"Roustabout / Leasehand","Operario no especializado/Trabajador no calificado","BU","Los operarios no especializados son trabajadores con un nivel medio de capacitación que se ocupan de tareas básicas de mantenimiento y construcción en sitios de perforación de petróleo y gas."
631,"Sociologist","Sociólogo","AR,HS,LA","Los sociólogos estudian los grupos sociales a fin de comprender mejor el comportamiento social de los seres humanos."
632,"Solar Energy Tech","Técnico en energía solar","AR,HS,LA","Los técnicos en energía solar diseñan, confeccionan, instalan y reparan sistemas que convierten la luz solar en electricidad."
633,"Singer","Cantante","AR","Los cantantes se dedican a entretener al público con sus interpretaciones de diferentes arreglos musicales."
634,"Crime Scene Investigator","Investigador de la escena del crimen","LA,SC","Los investigadores de la escena del crimen son especialistas forenses capacitados especialmente para examinar escenas donde se cometieron delitos y recuperar pruebas."
635,"National Guard","Guardia Nacional","LA,SC","Los miembros de la Guardia Nacional están preparados para proteger al país en caso de ataque y brindar ayuda a los estadounidenses afectados por terremotos y otros desastres naturales."
638,"Nuclear Engineer","Ingeniero nuclear","SC","Los ingenieros nucleares desarrollan y manipulan tecnologías que nos permiten aprovechar la energía eléctrica de reacciones nucleares."
639,"Electronics Engineer","Ingeniero electrónico","IT,MF,SC","Los ingenieros electrónicos diseñan y desarrollan piezas electrónicas, dispositivos y sistemas para consumo y uso militar, médico e industrial."
640,"Computer Software Engineer","Ingeniero de software","IT,SC","Los ingenieros de software diseñan, desarrollan y ponen a prueba los programas que ordenan a una computadora qué hacer."
641,"Computer Hardware Engineer","Ingeniero de hardware","IT,SC","Los ingenieros de hardware diseñan y crean computadoras y componentes relacionados."
643,"Instructional Coordinator","Coordinador de enseñanza","ED","Los coordinadores de enseñanza deciden qué contenidos se deben enseñar en las escuelas, seleccionan los materiales de enseñanza y capacitan a los docentes."
